TripID,RouteID,StopID,StopName,WeekBeginning,NumberOfBoardings
44718,100,13383,8A  Marion Rd,2013-07-07 00:00:00,4
44718,100,13618,8E  Marion Rd,2013-07-07 00:00:00,2
44718,100,14122,173 Cross Rd,2013-07-07 00:00:00,3
44718,100,14124,174 Cross Rd,2013-07-07 00:00:00,1
44718,100,12858,20  Crittenden Rd,2013-07-07 00:00:00,1
44718,100,14049,186 Marion Rd,2013-07-07 00:00:00,1
44718,100,14144,177 Cross Rd,2013-07-07 00:00:00,1
44718,100,12294,223 Woodville Rd,2013-07-07 00:00:00,1
44718,100,12940,17  Grange Rd,2013-07-07 00:00:00,1
44718,100,13945,9C  Marion Rd,2013-07-07 00:00:00,2
44718,100,13924,9B  Marion Rd,2013-07-07 00:00:00,3
44718,100,13875,9  Marion Rd,2013-07-07 00:00:00,1
44718,100,12817,22  Crittenden Rd,2013-07-07 00:00:00,2
44719,100,14049,186 Marion Rd,2013-07-07 00:00:00,1
44719,100,12726,23  Findon Rd,2013-07-07 00:00:00,1
44719,100,13273,203 Holbrooks Rd,2013-07-07 00:00:00,1
44719,100,12472,220 Woodville Rd,2013-07-07 00:00:00,2
44719,100,14124,174 Cross Rd,2013-07-07 00:00:00,1
44719,100,12780,22A  Crittenden Rd,2013-07-07 00:00:00,2
44719,100,13383,8A  Marion Rd,2013-07-07 00:00:00,2
44719,100,14133,11A  Marion Rd,2013-07-07 00:00:00,3
44719,100,14151,179 Cross Rd,2013-07-07 00:00:00,1
44719,100,12350,222 Woodville Rd,2013-07-07 00:00:00,1
44719,100,13875,9  Marion Rd,2013-07-07 00:00:00,1
44719,100,14067,163 Cross Rd,2013-07-07 00:00:00,3
44719,100,13196,13  Holbrooks Rd,2013-07-07 00:00:00,4
